order,family,subfamily,genus,specificEpithet,scientificName,habitat,traitName,traitValue,traitAssignmentLevel,basisOfRecord,referenceNumber,referenceTitle1,referenceDOI1,referenceTitle2,referenceDOI2,referenceTitle3,referenceDOI3,referenceTitle4,referenceDOI4,referenceTitle5,referenceDOI5,referenceTitle6,referenceDOI6,referenceTitle7,referenceDOI7,referenceTitle8,referenceDOI8,referenceTitle9,referenceDOI9,referenceTitle10,referenceDOI10,referenceTitle11,referenceDOI11,referenceTitle12,referenceDOI12
Diptera,Chironomidae,Orthocladiinae,Camptocladius,stercorarius,Camptocladius stercorarius,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Family,literatureData,8,Most interesting findings from remnants of Chironomid (Insecta: Diptera: Chironomidae) larvae in layers of a 200-year-old stratum of lake Oron bottom sediments. ,10.1134/S1067413618010058,Littoral chironomid communities of Alpine lakes in relation to environmental factors. ,10.1007/s10750-005-1809-6,The distribution of the Chironomidae (Insecta: Diptera) along multiple environmental gradients in lakes and ponds of the eastern Canadian Arctic,10.1139/F2011-076,"Chironomidae (Diptera) in Freshwater Coastal Rock Pools at Isle Royale, Michigan",10.3157/061.141.0102,"Chironomidae of the Upper Saint Croix River, Wisconsin",10.3157/061/145/0307,"Assemblages and paleo-diet variability of subfossil Chironomidae (Diptera) from a deep lake (Lake Grand Maclu, France)",10.1007/s10750-015-2222-4,Arctic chironomids of the northwest North Atlantic reflect environmental and biogeographic gradients,10.1111/jbi.14015,How reliable are Malaise traps for biomonitoring? – A bivariate species abundance model evaluation using alpine Chironomidae (Diptera),10.1111/icad.12012 ,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Corynoneura,arctica,Corynoneura arctica,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Family,literatureData,8,Most interesting findings from remnants of Chironomid (Insecta: Diptera: Chironomidae) larvae in layers of a 200-year-old stratum of lake Oron bottom sediments. ,10.1134/S1067413618010058,Littoral chironomid communities of Alpine lakes in relation to environmental factors. ,10.1007/s10750-005-1809-6,The distribution of the Chironomidae (Insecta: Diptera) along multiple environmental gradients in lakes and ponds of the eastern Canadian Arctic,10.1139/F2011-076,"Chironomidae (Diptera) in Freshwater Coastal Rock Pools at Isle Royale, Michigan",10.3157/061.141.0102,"Chironomidae of the Upper Saint Croix River, Wisconsin",10.3157/061/145/0307,"Assemblages and paleo-diet variability of subfossil Chironomidae (Diptera) from a deep lake (Lake Grand Maclu, France)",10.1007/s10750-015-2222-4,Arctic chironomids of the northwest North Atlantic reflect environmental and biogeographic gradients,10.1111/jbi.14015,How reliable are Malaise traps for biomonitoring? – A bivariate species abundance model evaluation using alpine Chironomidae (Diptera),10.1111/icad.12012 ,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Corynoneura,cuniculata,Corynoneura cuniculata,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Family,literatureData,8,Most interesting findings from remnants of Chironomid (Insecta: Diptera: Chironomidae) larvae in layers of a 200-year-old stratum of lake Oron bottom sediments. ,10.1134/S1067413618010058,Littoral chironomid communities of Alpine lakes in relation to environmental factors. ,10.1007/s10750-005-1809-6,The distribution of the Chironomidae (Insecta: Diptera) along multiple environmental gradients in lakes and ponds of the eastern Canadian Arctic,10.1139/F2011-076,"Chironomidae (Diptera) in Freshwater Coastal Rock Pools at Isle Royale, Michigan",10.3157/061.141.0102,"Chironomidae of the Upper Saint Croix River, Wisconsin",10.3157/061/145/0307,"Assemblages and paleo-diet variability of subfossil Chironomidae (Diptera) from a deep lake (Lake Grand Maclu, France)",10.1007/s10750-015-2222-4,Arctic chironomids of the northwest North Atlantic reflect environmental and biogeographic gradients,10.1111/jbi.14015,How reliable are Malaise traps for biomonitoring? – A bivariate species abundance model evaluation using alpine Chironomidae (Diptera),10.1111/icad.12012 ,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Corynoneura,scutellata,Corynoneura scutellata,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Family,literatureData,8,Most interesting findings from remnants of Chironomid (Insecta: Diptera: Chironomidae) larvae in layers of a 200-year-old stratum of lake Oron bottom sediments. ,10.1134/S1067413618010058,Littoral chironomid communities of Alpine lakes in relation to environmental factors. ,10.1007/s10750-005-1809-6,The distribution of the Chironomidae (Insecta: Diptera) along multiple environmental gradients in lakes and ponds of the eastern Canadian Arctic,10.1139/F2011-076,"Chironomidae (Diptera) in Freshwater Coastal Rock Pools at Isle Royale, Michigan",10.3157/061.141.0102,"Chironomidae of the Upper Saint Croix River, Wisconsin",10.3157/061/145/0307,"Assemblages and paleo-diet variability of subfossil Chironomidae (Diptera) from a deep lake (Lake Grand Maclu, France)",10.1007/s10750-015-2222-4,Arctic chironomids of the northwest North Atlantic reflect environmental and biogeographic gradients,10.1111/jbi.14015,How reliable are Malaise traps for biomonitoring? – A bivariate species abundance model evaluation using alpine Chironomidae (Diptera),10.1111/icad.12012 ,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,bicinctus,Cricotopus bicinctus,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,infuscatus,Cricotopus infuscatus,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,intersectus,Cricotopus intersectus,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,laricomalis,Cricotopus laricomalis,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,lestralis,Cricotopus lestralis,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,obnixus,Cricotopus obnixus,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,patens,Cricotopus patens,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,perniger,Cricotopus perniger,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,polaris,Cricotopus polaris,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,tibialis,Cricotopus tibialis,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,tremulus,Cricotopus tremulus,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,triannulatus,Cricotopus triannulatus,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,trifascia,Cricotopus trifascia,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,varipes,Cricotopus varipes,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,vierriensis,Cricotopus vierriensis,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Cricotopus,villosus,Cricotopus villosus,Aquatic,larvalDiet,Phytophagous,Genus,literatureData,3,DNA sequences and austral taxa indicate generic synonymy of Paratrichocladius Santos-Abreu with Cricotopus Wulp (Diptera: Chironomidae),10.1111/syen.12130,Cricotopus lebetis intraspecific competition and damage to hydrilla.,10.1653/024.103.0405,Bacillus thuringiensis subspecies kurstaki reduces competition by Parapoynx diminutalis (Lepidoptera: Crambidae) in colonies of the hydrilla biological control agent Cricotopus lebetis (Diptera: Chironomidae),10.1653/024.099.0410,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Chaetocladius,holmgreni,Chaetocladius holmgreni,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,2,"Chironomidae of Fosheim Peninsula, Ellesmere Island: first female description of Chaetocladius (Chaetocladius) glacialis (Lundström, 1915) (Diptera: Chironomidae: Orthocladiinae) and new faunistic records from the Nunavut (Canada) and the Nearctic Region. ",10.1080/01650424.2018.1523435,"Taxonomic notes on the genus Chaetocladius (laminatus-group) (Diptera: Chironomidae, Orthocladiinae) II. Descriptions of C. bitusiki sp. n. and C. mantetensis sp. n., two relict species inhabiting cold alpine springs and streams",10.2478/s11756-019-00253-8,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Chaetocladius,melaleucus,Chaetocladius melaleucus,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,2,"Chironomidae of Fosheim Peninsula, Ellesmere Island: first female description of Chaetocladius (Chaetocladius) glacialis (Lundström, 1915) (Diptera: Chironomidae: Orthocladiinae) and new faunistic records from the Nunavut (Canada) and the Nearctic Region. ",10.1080/01650424.2018.1523435,"Taxonomic notes on the genus Chaetocladius (laminatus-group) (Diptera: Chironomidae, Orthocladiinae) II. Descriptions of C. bitusiki sp. n. and C. mantetensis sp. n., two relict species inhabiting cold alpine springs and streams",10.2478/s11756-019-00253-8,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Chaetocladius,perennis,Chaetocladius perennis,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,2,"Chironomidae of Fosheim Peninsula, Ellesmere Island: first female description of Chaetocladius (Chaetocladius) glacialis (Lundström, 1915) (Diptera: Chironomidae: Orthocladiinae) and new faunistic records from the Nunavut (Canada) and the Nearctic Region. ",10.1080/01650424.2018.1523435,"Taxonomic notes on the genus Chaetocladius (laminatus-group) (Diptera: Chironomidae, Orthocladiinae) II. Descriptions of C. bitusiki sp. n. and C. mantetensis sp. n., two relict species inhabiting cold alpine springs and streams",10.2478/s11756-019-00253-8,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Dactylocladius,gelidorum,Dactylocladius gelidorum,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Family,literatureData,8,Most interesting findings from remnants of Chironomid (Insecta: Diptera: Chironomidae) larvae in layers of a 200-year-old stratum of lake Oron bottom sediments. ,10.1134/S1067413618010058,Littoral chironomid communities of Alpine lakes in relation to environmental factors. ,10.1007/s10750-005-1809-6,The distribution of the Chironomidae (Insecta: Diptera) along multiple environmental gradients in lakes and ponds of the eastern Canadian Arctic,10.1139/F2011-076,"Chironomidae (Diptera) in Freshwater Coastal Rock Pools at Isle Royale, Michigan",10.3157/061.141.0102,"Chironomidae of the Upper Saint Croix River, Wisconsin",10.3157/061/145/0307,"Assemblages and paleo-diet variability of subfossil Chironomidae (Diptera) from a deep lake (Lake Grand Maclu, France)",10.1007/s10750-015-2222-4,Arctic chironomids of the northwest North Atlantic reflect environmental and biogeographic gradients,10.1111/jbi.14015,How reliable are Malaise traps for biomonitoring? – A bivariate species abundance model evaluation using alpine Chironomidae (Diptera),10.1111/icad.12012 ,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Diplocladius,cultriger,Diplocladius cultriger,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Species,literatureData,1,Spatial distribution of epiphytic chironomid larvae in a shallow macrophyte-dominated lake: effect of macrophyte species and food resources. ,10.1007/s10201-014-0425-4,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,claripennis,Eukiefferiella claripennis,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Family,literatureData,8,Most interesting findings from remnants of Chironomid (Insecta: Diptera: Chironomidae) larvae in layers of a 200-year-old stratum of lake Oron bottom sediments. ,10.1134/S1067413618010058,Littoral chironomid communities of Alpine lakes in relation to environmental factors. ,10.1007/s10750-005-1809-6,The distribution of the Chironomidae (Insecta: Diptera) along multiple environmental gradients in lakes and ponds of the eastern Canadian Arctic,10.1139/F2011-076,"Chironomidae (Diptera) in Freshwater Coastal Rock Pools at Isle Royale, Michigan",10.3157/061.141.0102,"Chironomidae of the Upper Saint Croix River, Wisconsin",10.3157/061/145/0307,"Assemblages and paleo-diet variability of subfossil Chironomidae (Diptera) from a deep lake (Lake Grand Maclu, France)",10.1007/s10750-015-2222-4,Arctic chironomids of the northwest North Atlantic reflect environmental and biogeographic gradients,10.1111/jbi.14015,How reliable are Malaise traps for biomonitoring? – A bivariate species abundance model evaluation using alpine Chironomidae (Diptera),10.1111/icad.12012 ,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,rectangularis,Eukiefferiella rectangularis,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Family,literatureData,8,Most interesting findings from remnants of Chironomid (Insecta: Diptera: Chironomidae) larvae in layers of a 200-year-old stratum of lake Oron bottom sediments. ,10.1134/S1067413618010058,Littoral chironomid communities of Alpine lakes in relation to environmental factors. ,10.1007/s10750-005-1809-6,The distribution of the Chironomidae (Insecta: Diptera) along multiple environmental gradients in lakes and ponds of the eastern Canadian Arctic,10.1139/F2011-076,"Chironomidae (Diptera) in Freshwater Coastal Rock Pools at Isle Royale, Michigan",10.3157/061.141.0102,"Chironomidae of the Upper Saint Croix River, Wisconsin",10.3157/061/145/0307,"Assemblages and paleo-diet variability of subfossil Chironomidae (Diptera) from a deep lake (Lake Grand Maclu, France)",10.1007/s10750-015-2222-4,Arctic chironomids of the northwest North Atlantic reflect environmental and biogeographic gradients,10.1111/jbi.14015,How reliable are Malaise traps for biomonitoring? – A bivariate species abundance model evaluation using alpine Chironomidae (Diptera),10.1111/icad.12012 ,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,scutellata,Eukiefferiella scutellata,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Family,literatureData,8,Most interesting findings from remnants of Chironomid (Insecta: Diptera: Chironomidae) larvae in layers of a 200-year-old stratum of lake Oron bottom sediments. ,10.1134/S1067413618010058,Littoral chironomid communities of Alpine lakes in relation to environmental factors. ,10.1007/s10750-005-1809-6,The distribution of the Chironomidae (Insecta: Diptera) along multiple environmental gradients in lakes and ponds of the eastern Canadian Arctic,10.1139/F2011-076,"Chironomidae (Diptera) in Freshwater Coastal Rock Pools at Isle Royale, Michigan",10.3157/061.141.0102,"Chironomidae of the Upper Saint Croix River, Wisconsin",10.3157/061/145/0307,"Assemblages and paleo-diet variability of subfossil Chironomidae (Diptera) from a deep lake (Lake Grand Maclu, France)",10.1007/s10750-015-2222-4,Arctic chironomids of the northwest North Atlantic reflect environmental and biogeographic gradients,10.1111/jbi.14015,How reliable are Malaise traps for biomonitoring? – A bivariate species abundance model evaluation using alpine Chironomidae (Diptera),10.1111/icad.12012 ,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Gymnometriocnemus,brumalis,Gymnometriocnemus brumalis,Terrestrial,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,1,"A review of Norwegian Gymnometriocnemus (Diptera, Chironomidae) including the description of two new species and a new name for Gymnometriocnemus volitans (Goetghebuer) sensu Brundin",10.3897/zookeys.508.9874,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Gymnometriocnemus,volitans,Gymnometriocnemus volitans,Terrestrial,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,1,"A review of Norwegian Gymnometriocnemus (Diptera, Chironomidae) including the description of two new species and a new name for Gymnometriocnemus volitans (Goetghebuer) sensu Brundin",10.3897/zookeys.508.9874,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Halocladius,variabilis,Halocladius variabilis,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Species,literatureData,2,Host selection by larvae of a marine insect Halocladius variabilis: nutritional dependency or escape from predation? ,10.1017/S0025315412001634,"Halocladius variabilis (Diptera: Chironomidae): a marine insect symbiotic with seaweeds from the White Sea, Russia. ",10.1017/S0025315409000071,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Heterotrissocladius,changi,Heterotrissocladius changi,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,1,"Twenty-one new microsatellite markers for the ecologically important midge Heterotrissocladius marcidus, and their use in studies of alpine lakes. ",10.1016/j.bse.2015.06.037,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Heterotrissocladius,maeaeri,Heterotrissocladius maeaeri,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,1,"Twenty-one new microsatellite markers for the ecologically important midge Heterotrissocladius marcidus, and their use in studies of alpine lakes. ",10.1016/j.bse.2015.06.037,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Heterotrissocladius,marcidus,Heterotrissocladius marcidus,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,1,"Twenty-one new microsatellite markers for the ecologically important midge Heterotrissocladius marcidus, and their use in studies of alpine lakes. ",10.1016/j.bse.2015.06.037,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Heterotrissocladius,oliveri,Heterotrissocladius oliveri,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,1,"Twenty-one new microsatellite markers for the ecologically important midge Heterotrissocladius marcidus, and their use in studies of alpine lakes. ",10.1016/j.bse.2015.06.037,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Heterotrissocladius,subpilosus,Heterotrissocladius subpilosus,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,1,"Twenty-one new microsatellite markers for the ecologically important midge Heterotrissocladius marcidus, and their use in studies of alpine lakes. ",10.1016/j.bse.2015.06.037,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Hydrobaenus,conformis,Hydrobaenus conformis,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,1,Observations of cocooned Hydrobaenus (Diptera: Chironomidae) larvae in Lake Michigan. ,10.1016/j.jglr.2016.07.013,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Hydrobaenus,fusistylus,Hydrobaenus fusistylus,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,1,Observations of cocooned Hydrobaenus (Diptera: Chironomidae) larvae in Lake Michigan. ,10.1016/j.jglr.2016.07.013,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Hydrosmittia,oxoniana,Hydrosmittia oxoniana,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Family,literatureData,8,Most interesting findings from remnants of Chironomid (Insecta: Diptera: Chironomidae) larvae in layers of a 200-year-old stratum of lake Oron bottom sediments. ,10.1134/S1067413618010058,Littoral chironomid communities of Alpine lakes in relation to environmental factors. ,10.1007/s10750-005-1809-6,The distribution of the Chironomidae (Insecta: Diptera) along multiple environmental gradients in lakes and ponds of the eastern Canadian Arctic,10.1139/F2011-076,"Chironomidae (Diptera) in Freshwater Coastal Rock Pools at Isle Royale, Michigan",10.3157/061.141.0102,"Chironomidae of the Upper Saint Croix River, Wisconsin",10.3157/061/145/0307,"Assemblages and paleo-diet variability of subfossil Chironomidae (Diptera) from a deep lake (Lake Grand Maclu, France)",10.1007/s10750-015-2222-4,Arctic chironomids of the northwest North Atlantic reflect environmental and biogeographic gradients,10.1111/jbi.14015,How reliable are Malaise traps for biomonitoring? – A bivariate species abundance model evaluation using alpine Chironomidae (Diptera),10.1111/icad.12012 ,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Limnophyes,anderseni,Limnophyes anderseni,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,1,"The impact of a small, alien invertebrate on a sub-Antarctic terrestrial ecosystem: Limnophyes minimus (Diptera, Chironomidae) at Marion Island. ",10.1007/s003000050282,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Limnophyes,asquamatus,Limnophyes asquamatus,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Genus,literatureData,1,"The impact of a small, alien invertebrate on a sub-Antarctic terrestrial ecosystem: Limnophyes minimus (Diptera, Chironomidae) at Marion Island. ",10.1007/s003000050282,,,,,,,,,,,,,,,,,,,,,,
Diptera,Chironomidae,Orthocladiinae,Limnophyes,brachytomus,Limnophyes brachytomus,Aquatic,larvalDiet,Phytophagous_and_Saprophagous,Species,literatureData,3," Records of Orthoclad species from the Darjeeling-Sikkim Himalayas of India (Diptera: Chironomidae), with notes on their ecology. ",10.1023/A:1016511702944,Short-range spatial patterning of terrestrial Chironomidae (Insecta: Diptera) and farmland heterogeneity,10.1016/j.pedobi.2004.06.010,Checklist of the family Chironomidae (Diptera) of Finland,10.3897/zookeys.441.7461,,,,,,,,,,,,,,,,,,
